Number,Microphone,ACI,ADI,AEI,BI,H,NDSI
447,ICD,1838.039938,1.821206178,0.499003,4.799358613,0.670510627,0.12265483
448,ICD,1825.242183,1.828305655,0.506398,4.85101265,0.644496667,0.087091966
449,ICD,1802.924372,1.309838734,0.713272,4.83551504,0.596726584,-0.129763347
450,ICD,1770.299798,1.054033009,0.778831,4.109685255,0.561416478,-0.202871581
451,ICD,1715.889865,0.992904921,0.791133,3.857246167,0.554975411,-0.106627323
452,ICD,1713.060849,1.204684252,0.746055,3.669426059,0.558272832,0.006605734
453,ICD,1789.336321,1.460779441,0.672621,3.458732266,0.609789765,-0.01839058
454,ICD,1789.947533,1.590700969,0.618657,3.961845293,0.60996843,0.064061196
455,ICD,1826.303664,1.569519724,0.630023,4.688861877,0.617668882,0.135006887
456,ICD,1891.663759,1.669249769,0.584893,4.697602756,0.625076794,-0.202269905
457,ICD,1848.717025,1.802281289,0.507898,6.176986389,0.656525723,0.606295443
458,ICD,1848.397068,1.777201345,0.524208,5.928975068,0.637521739,0.434275202
459,ICD,1902.857951,1.196796344,0.745103,4.929960758,0.593369415,-0.03985477
460,ICD,1890.496616,1.671102326,0.587837,3.976045784,0.598452765,0.056148009
461,ICD,1886.743442,1.808566723,0.517343,6.319310526,0.609765237,0.487649977
462,ICD,1868.913496,1.753684348,0.546543,5.461122334,0.619545059,0.327082822
463,ICD,1832.236812,1.560980808,0.627586,3.942317867,0.593720057,-0.089677809
464,ICD,1840.894818,1.561633182,0.628529,4.461642263,0.593078407,-0.503790854
465,ICD,1822.604895,1.464055724,0.66384,4.183461179,0.595908302,-0.451415195
466,ICD,1810.089103,1.61053807,0.607909,3.580201287,0.627918306,-0.136749477
467,ICD,1821.022575,1.772224537,0.537223,3.950186656,0.658792695,0.196058428
468,ICD,1819.23994,1.685192565,0.579429,4.589826487,0.649050355,0.230092769
469,ICD,1833.015156,1.682144854,0.583926,4.345652321,0.628826633,0.048270404
470,ICD,1891.091649,1.904000293,0.464978,5.841380654,0.657192772,0.646820878
471,ICD,1857.800483,1.788934197,0.525035,5.328370695,0.627096053,0.402273641
472,ICD,1857.099026,1.746155985,0.549396,4.423048243,0.627564749,0.151234851
473,ICD,1876.531515,1.549130217,0.629784,5.170821703,0.6039728,-0.146471638
474,ICD,1902.016616,1.219858399,0.739018,6.634614942,0.590514359,0.161270992
475,ICD,1845.90981,1.782293421,0.534089,7.587706418,0.637234669,0.512795652
476,ICD,1870.585969,1.764710618,0.545174,7.046275534,0.642355674,0.141846742
477,ICD,1879.951643,1.784470197,0.529773,4.900201587,0.635945076,0.334152038
478,ICD,1905.01369,1.0551573,0.777022,4.700006591,0.588728095,-0.519061377
479,ICD,1880.913274,1.596421848,0.620789,5.111724695,0.634468889,-0.290981289
480,ICD,1883.500109,1.731865064,0.561418,3.412340441,0.622295266,-0.52963349
481,ICD,1888.812223,1.894788643,0.459624,8.461652579,0.732299179,0.597312075
482,ICD,1886.969075,1.772946925,0.537035,9.249668735,0.724303082,0.64816732
483,ICD,1867.194813,2.055355828,0.353597,9.049740631,0.719850359,0.708680976
484,ICD,1879.380691,1.768540396,0.535043,9.10548838,0.719833997,0.648077705
485,ICD,1982.811701,1.971263116,0.417993,9.333005662,0.747087049,0.829066993
486,ICD,1960.68452,2.116499446,0.310024,8.227802409,0.746506629,0.819995133
487,ICD,1909.237278,2.088469538,0.328656,8.402301136,0.735830652,0.412355338
488,ICD,1903.928092,1.98161536,0.407747,9.747438323,0.717786699,0.640725276
489,ICD,1872.857522,1.919406845,0.457738,8.652999462,0.690332587,0.687653966
490,ICD,1847.962039,1.792085157,0.521433,6.298941739,0.646540571,-0.072525581
491,ICD,1900.19761,1.317220468,0.71186,6.537224393,0.683085766,0.103267589
492,ICD,1868.699231,1.947910731,0.420148,6.799861895,0.697813813,-0.044298194
493,ICD,1852.725242,2.014677215,0.369825,7.688742811,0.71935319,-0.279126134
494,ICD,1893.227791,2.101497311,0.30362,10.01539582,0.74570157,0.544607252
495,ICD,1901.085511,2.092980176,0.314229,8.517359759,0.738395782,0.458998431
496,ICD,1874.240192,2.102534973,0.30645,8.070560356,0.735665384,0.440573215
497,ICD,1889.557631,1.934133846,0.441994,7.74861791,0.750122454,0.481069034
498,ICD,1897.177984,1.890567696,0.463453,8.099385923,0.745999565,0.312080876
499,ICD,1877.95352,1.907497194,0.456436,6.511175927,0.735620266,-0.191207172
500,ICD,1892.714305,2.195706832,0.229491,6.160002905,0.754636364,-0.07745373
501,ICD,1909.76136,1.429558262,0.684039,4.564898674,0.724811887,-0.112521162
502,ICD,1893.686931,2.153394186,0.273108,7.349471827,0.756885623,0.047620323
503,ICD,1908.915461,2.049070361,0.347376,6.612223413,0.72307109,-0.380709695
504,ICD,1940.602358,1.665495714,0.588635,7.715699236,0.731070794,0.407373478
505,ICD,1945.08558,1.136602159,0.757319,7.893218773,0.68814984,0.566406961
506,ICD,1908.701841,1.939465833,0.435611,7.752768501,0.729417356,0.356355074
507,ICD,1915.585317,2.046705823,0.354238,6.466066405,0.694968815,-0.32402506
508,ICD,1913.038904,1.865204455,0.474784,7.094469043,0.685014297,-0.235895713
509,ICD,1923.956866,2.034677065,0.385564,5.731363775,0.690189165,-0.304016902
510,ICD,1901.427906,1.90805085,0.460458,5.935243635,0.682863887,-0.318259848
511,ICD,1878.578205,2.065178799,0.355048,5.500226004,0.692177939,-0.255659742
512,ICD,1916.895452,1.48547552,0.653509,6.095777951,0.694302536,-0.411888592
513,ICD,1944.183668,1.157616433,0.751953,5.704103482,0.663387461,-0.445611747
514,ICD,1943.486364,1.694614807,0.572994,6.654683309,0.671676283,-0.249795131
515,ICD,1938.608843,1.123201553,0.763663,6.209325083,0.624675713,-0.285820092
516,ICD,1960.014376,1.329724302,0.707909,5.175857961,0.676316656,-0.114980384
517,ICD,1937.223825,1.332154141,0.709405,6.232762295,0.664937276,-0.301614178
518,ICD,1914.95813,1.738173088,0.555136,6.018516772,0.667885751,-0.503663693
519,ICD,1921.612341,1.943059126,0.42888,7.491266866,0.703057745,-0.182370598
520,ICD,1919.186101,1.011923673,0.784852,6.214021721,0.669219595,-0.16826797
521,ICD,1943.060786,1.971348826,0.430786,5.660744438,0.754583677,0.512348192
522,ICD,1908.798255,2.15453973,0.267508,8.368938889,0.749546813,0.17089137
523,ICD,1888.173142,2.123915724,0.289324,7.850831249,0.730140673,0.066481941
524,ICD,1883.234297,1.879999753,0.471957,7.258544434,0.716741101,-0.368818108
525,ICD,1899.634834,2.100367689,0.307888,7.658940778,0.716336472,-0.248264131
526,ICD,1889.98969,0.875287458,0.811784,7.036570466,0.676269197,0.127955252
527,ICD,1920.91702,2.125694991,0.300193,6.612155328,0.716132066,0.170862081
528,ICD,1940.335738,2.045050129,0.366055,6.724260388,0.739372998,0.369494571
529,ICD,1897.557397,2.001009036,0.38302,7.805108093,0.717410589,0.049501113
530,ICD,1921.775231,1.903618826,0.448374,8.0872188,0.709320557,0.006341432
531,ICD,1947.6403,2.019632477,0.378479,6.742915316,0.703320087,-0.063955512
532,ICD,1923.535014,2.013943156,0.391174,6.247379434,0.685511615,-0.010632292
533,ICD,1923.34522,1.968561977,0.405312,9.381009522,0.697836142,0.326335993
534,ICD,1919.223308,1.958281892,0.409613,7.990527311,0.700897996,0.071938834
535,ICD,1933.093165,2.046531622,0.350574,8.422852172,0.711452596,0.49294951
536,ICD,1913.926215,2.035417996,0.364168,7.808535132,0.716473621,0.421278712
537,ICD,1913.84167,2.044967575,0.35103,8.122466225,0.710363414,0.112000488
538,ICD,1896.754345,2.047585997,0.361869,6.989628656,0.71528277,-0.127358282
539,ICD,1931.193292,1.756659796,0.546784,8.292324671,0.736510168,0.647632675
540,ICD,1958.03032,1.74163517,0.542813,9.593339944,0.734395799,0.777747999
541,ICD,1873.977232,2.088836854,0.35785,4.451243284,0.682579577,0.054811419
542,ICD,1923.013024,1.950868384,0.422035,6.971746857,0.70081658,0.165752462
543,ICD,1903.581283,2.078806905,0.321144,7.749326447,0.717566405,0.042620427
544,ICD,1912.564716,2.17521732,0.26531,5.441671928,0.725497898,-0.059227888
545,ICD,1886.111462,1.973059904,0.410436,8.312529831,0.696767766,0.093025016
546,ICD,1892.226592,1.914817456,0.436572,7.300788965,0.70343511,-0.177507593
547,ICD,1925.22736,2.223689335,0.202876,6.498683383,0.763809079,0.412512113
548,ICD,1948.896991,1.924206637,0.444057,7.204889674,0.716032473,-0.076182658
549,ICD,1946.922478,2.037221018,0.362093,8.070938446,0.700434243,-0.127220745
550,ICD,1930.263822,2.181393619,0.250612,6.802728375,0.725392681,0.102165567
551,ICD,1927.480098,2.179027284,0.260443,5.966037179,0.758106459,0.343664091
552,ICD,1916.85132,1.769654863,0.538125,9.145695376,0.702286739,-0.050779371
553,ICD,1917.076709,2.104879995,0.30455,9.400691533,0.733034021,0.299885295
554,ICD,1921.04393,2.174020809,0.25339,7.270031651,0.747472451,0.238143019
555,ICD,1927.837301,1.947313398,0.407753,9.924712572,0.725848821,0.368601672
556,ICD,1950.321486,2.166537971,0.265701,6.587254654,0.716817732,0.369133308
557,ICD,1889.223365,1.915809353,0.44609,7.197244423,0.700013757,-0.07961542
558,ICD,1897.682863,2.148962726,0.293485,4.530951343,0.719480807,-0.344960307
559,ICD,1905.308669,2.060761737,0.354416,5.572029404,0.689217843,-0.343645838
560,ICD,1888.37804,2.060490381,0.361732,5.0733754,0.699437745,-0.420627467
561,ICD,1890.797079,2.050249433,0.367643,5.235800867,0.685011481,-0.378048581
562,ICD,1870.367389,1.792871567,0.529057,4.732324241,0.664464642,-0.47439651
563,ICD,1901.72699,1.792992019,0.54405,3.563418164,0.685724631,-0.393993724
564,ICD,1908.466832,0.868350344,0.805267,5.043636357,0.588793565,-0.677826521
565,ICD,1905.294012,1.903645675,0.468463,5.088486314,0.684238747,-0.274693375
566,ICD,1923.984984,2.040931656,0.387921,5.679667349,0.702718679,0.141415771
567,ICD,1879.915634,1.668312987,0.589057,6.499504554,0.672687881,-0.163040882
568,ICD,1896.571852,1.910826563,0.460583,5.515838222,0.706608175,-0.025534279
569,ICD,1927.275985,2.035854381,0.380681,4.585760282,0.708124753,0.002454951
570,ICD,1927.19301,2.068725533,0.371717,3.749855814,0.757837302,0.369260194
571,ICD,1920.09422,2.105052412,0.316977,5.145849677,0.739679379,0.324554017
572,ICD,1922.94347,1.435638331,0.671804,3.145510252,0.664519215,-0.116060284
573,ICD,1914.766278,0.916019918,0.802397,6.048756605,0.625163889,-0.4204872
574,ICD,1897.71393,2.06707205,0.381069,5.45016614,0.724143618,0.525530483
575,ICD,1895.178358,2.091358609,0.357796,3.545303368,0.695494083,-0.478829503
576,ICD,1897.784132,1.971055017,0.429751,5.030527303,0.681050956,-0.112951642
577,ICD,1888.285061,1.857430871,0.481913,7.083284544,0.671333425,0.224284538
578,ICD,1908.887152,1.869987433,0.459895,12.14212257,0.687592967,0.719097204
579,ICD,1931.830866,2.056027456,0.367579,6.292382205,0.703744563,0.260124662
580,ICD,1940.376755,1.909931599,0.440673,6.955671014,0.694601273,0.368270995
581,ICD,1895.135284,1.81821192,0.502788,9.235503928,0.650837988,0.511764735
582,ICD,1919.936224,1.868253847,0.480125,10.29101197,0.649782377,0.453346494
583,ICD,1937.255803,1.903267076,0.443421,8.372635744,0.67681339,0.232079078
584,ICD,1927.660346,1.941595852,0.410528,11.16743851,0.698114101,0.49375556
585,ICD,1927.302426,1.898239804,0.449414,10.00640353,0.688036013,0.344127403
586,ICD,1964.718425,2.029371459,0.344198,10.25883986,0.714759927,0.537105118
587,ICD,1963.281754,1.852425464,0.480288,10.14144433,0.72313006,0.565464061
588,ICD,1948.399007,1.941471624,0.402526,10.36711396,0.703384198,0.489962128
589,ICD,1939.080071,1.947516056,0.409754,9.117358454,0.686259363,0.4296338
590,ICD,1944.180042,1.487063231,0.66003,7.266613167,0.623987946,0.090519336
591,ICD,1936.928923,1.573774989,0.624844,8.443397276,0.60877018,0.019325877
592,ICD,1940.396241,1.795024183,0.523907,6.368943716,0.629622889,0.030514467
593,ICD,1928.11155,1.704347682,0.566762,8.334404024,0.62104146,0.028519227
594,ICD,1957.752844,1.760341978,0.541253,6.875707111,0.661614472,-0.038627718
595,ICD,1945.422488,1.643506701,0.59907,9.275213132,0.627392808,-0.358137685
596,ICD,1920.638962,1.644691992,0.600989,8.597598649,0.630233761,0.140533206
597,ICD,1891.548246,1.546934284,0.636306,8.302499307,0.627253625,-0.06459593
598,ICD,1906.764889,2.071442323,0.379177,4.051587255,0.696126964,-0.112317952
599,ICD,1898.452149,2.008397204,0.420142,4.63654043,0.675389189,-0.089230081
600,ICD,1880.340971,1.505907872,0.643774,6.706419722,0.640876412,0.124227989
601,ICD,1954.208904,1.722947538,0.572375,9.579604895,0.743651421,0.926552931
602,ICD,1958.127163,1.964216166,0.446662,9.573680601,0.759946394,0.875225096
603,ICD,1954.707786,2.050812137,0.385669,10.56867195,0.761373527,0.870010187
604,ICD,1995.683527,1.919615482,0.453786,11.27073206,0.755204156,0.822722398
605,ICD,2015.488383,1.806297719,0.512936,9.912846782,0.762509834,0.814094093
606,ICD,1999.657743,2.000682362,0.401286,11.50705809,0.770517774,0.810514173
607,ICD,1990.705417,2.067254181,0.360247,11.28963653,0.778769342,0.842353677
608,ICD,2026.755727,1.921731886,0.463279,9.756837815,0.770438322,0.861231485
609,ICD,2007.432252,1.900074175,0.482981,10.95685942,0.768718372,0.818980351
610,ICD,1986.685299,1.863843066,0.504169,12.29003859,0.748873185,0.863947805
611,ICD,1943.684555,1.841350963,0.520489,11.80127173,0.755013006,0.862534752
612,ICD,1956.373497,2.140757908,0.270362,3.918582997,0.7481514,0.63905495
613,ICD,1960.605211,2.07605226,0.338168,5.177737694,0.743223619,0.683608616
614,ICD,1910.000778,2.181877708,0.240071,5.202108183,0.735519114,0.012366222
615,ICD,1938.487829,2.090791385,0.326151,3.82069283,0.746507529,0.186902557
616,ICD,1937.662488,2.172643506,0.25246,4.95124863,0.760003556,0.457758356
617,ICD,1944.729467,2.104333927,0.313189,7.028762122,0.756598485,0.733313484
618,ICD,1934.812558,2.085219673,0.331131,7.22827089,0.754813218,0.891444195
619,ICD,1919.562373,1.877563737,0.483921,7.236114867,0.742412073,0.594570801
620,ICD,1893.657001,1.841222376,0.506548,6.317300873,0.698049711,0.210456116
621,ICD,1871.592141,1.974830948,0.411698,6.90843769,0.666458933,0.08771441
622,ICD,1881.099211,1.864664187,0.491395,5.03605982,0.650899444,-0.175401278
623,ICD,1884.190856,1.948641354,0.4295,5.044850981,0.655343889,-0.059627227
624,ICD,1922.499246,1.953436129,0.426277,8.28009063,0.686674706,0.818973377
625,ICD,1925.004451,1.913077044,0.447003,5.524816031,0.655726888,-0.161817967
626,ICD,1931.107489,1.777317286,0.544194,5.777055669,0.650875604,0.018840217
627,ICD,1898.982667,1.577216678,0.632589,5.690038283,0.613981692,0.054268763
628,ICD,1910.781037,1.733308958,0.562702,7.066650639,0.583216791,-0.080598743
629,ICD,1898.223528,1.760979897,0.547465,6.405597668,0.603237564,-0.20837957
630,ICD,1909.222106,1.883701904,0.476485,6.866930255,0.636061695,-0.152922659
631,ICD,1921.0791,1.85834912,0.490715,7.127532934,0.651819579,-0.059432089
632,ICD,1939.015571,1.986152032,0.403137,6.843920358,0.662061977,0.008281894
633,ICD,1970.292706,1.959571089,0.437427,5.809250709,0.672570441,0.269979315
634,ICD,1955.549047,1.746291724,0.559873,7.563998087,0.674737,0.588828632
635,ICD,1929.030543,1.755397285,0.553971,9.524820896,0.678793533,-0.000891603
636,ICD,1988.628054,1.881331367,0.494972,5.124526959,0.718891647,0.810866334
637,ICD,1938.813164,2.128265409,0.297033,6.252286816,0.703545702,-0.063687829
638,ICD,1894.851814,1.978355847,0.40356,6.481414932,0.690063964,-0.131177381
639,ICD,1902.118289,1.981228543,0.403418,7.365978934,0.704662619,0.240948863
640,ICD,1901.61805,1.996454044,0.389638,6.386256517,0.700729336,0.000522765
641,ICD,1890.428163,2.056004832,0.338719,7.183208666,0.706779103,0.275736139
642,ICD,1902.534074,2.075063708,0.328671,6.700389021,0.711152503,0.33056948
643,ICD,1888.474428,2.00722719,0.380694,5.990198032,0.685941531,-0.256616336
644,ICD,1887.927068,2.01977905,0.369764,6.662097206,0.705176959,0.13014618
645,ICD,1892.075947,1.85286458,0.496011,8.236927014,0.718189158,0.343736799
646,ICD,1922.536791,2.145564456,0.258837,7.720948335,0.73434755,-0.0371315
647,ICD,1883.63775,2.037022706,0.358249,6.451170688,0.709664085,-0.121305077
648,ICD,1918.292576,1.747997627,0.549723,7.354734859,0.680075734,-0.222683974
649,ICD,1931.653455,1.858758124,0.495002,9.941211637,0.717174455,0.724075113
650,ICD,1927.281939,1.933571911,0.435646,9.182226105,0.686266441,0.251571062
651,ICD,1963.523718,1.455386638,0.671498,6.403650289,0.690747641,0.361509316
652,ICD,1902.365316,1.75862864,0.537448,7.445468773,0.678077533,0.332048782
653,ICD,1894.340289,1.80249613,0.525968,8.108322866,0.654306121,0.114143372
654,ICD,1923.55108,1.738146007,0.557325,7.181466011,0.639103412,-0.271655928
655,ICD,1946.478949,1.743643968,0.557811,7.276855427,0.618300239,-0.435562091
656,ICD,1924.359423,1.918351017,0.450875,8.084154089,0.672538407,-0.165415229
657,ICD,1915.835878,1.882714492,0.479276,6.210971411,0.674689306,-0.442000612
658,ICD,1915.817737,1.572253572,0.630666,6.648795159,0.629059265,-0.216189581
659,ICD,1946.760492,1.28731436,0.723218,5.724405369,0.638471931,-0.06785742
660,ICD,1910.004832,1.762815438,0.545658,6.800805931,0.651537725,-0.414533017
661,ICD,1971.119092,2.065509831,0.307356,10.38508734,0.75357304,0.649081087
662,ICD,1974.803187,2.107652197,0.294442,7.56020804,0.773358784,0.737774749
663,ICD,1950.206018,2.20656659,0.218306,9.473000147,0.76892618,0.811571067
664,ICD,1931.783043,2.129562206,0.287086,6.036689926,0.741172017,0.558761878
665,ICD,1981.282128,2.221827489,0.203363,4.621097718,0.795408059,0.625894171
666,ICD,1990.643056,1.979306034,0.409332,7.03945648,0.757081712,0.588652933
667,ICD,1965.27734,2.152533747,0.277405,3.899601429,0.728237953,0.355504328
668,ICD,1991.00179,2.120237594,0.309514,6.202784561,0.719345144,0.462701001
669,ICD,1971.813886,2.0765766,0.353616,6.563602809,0.709253491,0.364076142
670,ICD,1955.224577,1.938821659,0.45191,4.022565543,0.674980177,-0.185435787
671,ICD,1926.080119,1.882673679,0.468743,9.540563051,0.660281584,0.598126276
672,ICD,1904.43062,2.016213268,0.396303,5.228228136,0.673802978,-0.273847425
673,ICD,1963.472483,2.24950419,0.169383,4.633272709,0.749896715,0.426498988
674,ICD,1995.167373,2.205539344,0.225882,5.183952818,0.72808208,0.451881472
675,ICD,1975.118334,2.082613802,0.340653,5.767265726,0.731979225,0.461223286
676,ICD,1947.248296,2.188838388,0.24711,4.416156806,0.732399,0.154974294
677,ICD,1910.247893,1.939244844,0.424589,6.56674228,0.697159424,-0.121410168
678,ICD,1940.067628,2.261698052,0.154225,3.839245945,0.759529319,-0.024466983
679,ICD,1899.425848,2.026516107,0.366426,5.362904182,0.696354124,-0.252667931
680,ICD,1916.692501,2.149213543,0.293552,5.492791159,0.727446518,0.191554737
681,ICD,1930.601824,1.99076334,0.399889,7.447288413,0.717852494,0.351820632
682,ICD,1930.423846,2.156876218,0.276415,5.21129825,0.735358186,0.332342497
683,ICD,1940.522264,1.8825644,0.470918,6.323411628,0.71407086,0.436613786
684,ICD,1981.399798,2.177861316,0.247828,5.767884455,0.743417192,0.469861266
685,ICD,1998.090886,2.077798889,0.344655,5.08450655,0.732763165,0.569249356
686,ICD,1995.437875,2.055878894,0.34018,7.066778197,0.723834727,0.539605949
687,ICD,1955.210038,2.006202276,0.376825,3.990534704,0.709110483,0.298198464
